ticker,name,sector,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,bookValue,enterpriseValue,trailingEps,forwardEps,priceToBook,beta,profitMargins
ODF,Odfjell ser. A,Industrials,27.6,27.0,27.7,0,LP,1656.56,,,-0.0951,0.0415,-0.0548,7.004,3409250048.0,-0.465,-0.2,3.9406053999999995,0.011531999999999999,-0.041960000000000004
ODFB,Odfjell ser. B,Industrials,27.6,27.0,27.8,0,LP,517.67,,,-0.08,0.0534,-0.0072,7.004,3338419968.0,-0.465,,3.9406053999999995,0.011531999999999999,-0.041960000000000004
OKEA,OKEA,Energy,16.98,16.98,17.32,4,,1733.05,,,-0.1291,-0.0514,,16.487000000000002,2727909120.0,-1.5319999999999998,,1.0299023,,-0.048210002
OET,Okeanis Eco Tankers,Energy,89.0,88.0,90.0,2,,2913.85,,,-0.2368,-0.1869,,9.897,3584989184.0,-0.262,,8.992623,,-0.0864
OLT,Olav Thon Eiendomsselskap,Real estate,174.4,174.2,174.4,28,,18071.88,,,0.0235,0.0369,0.2499,256.39099999999996,41613807616.0,17.791,13.47,0.68021107,0.697693,0.47623999999999994
ORK,Orkla,Consumer staples,87.22,87.1,87.2,72,,87246.67,,,-0.0102,-0.0218,0.3454,34.441,95183863808.0,3.838,3.88,2.526059,0.052717999999999994,0.08800000000000001
OTELLO,Otello Corporation,Communication services,17.44,17.44,17.72,0,,2405.54,,,0.057,0.09,0.2457,2.485,2331660032.0,-0.6759999999999999,-0.05,7.018109299999999,0.331136,-0.39376998
PEN,Panoro Energy,Energy,17.82,17.82,18.04,7,,1223.05,,,-0.16510000000000002,-0.2052,0.0964,0.855,1159401856.0,0.091,-0.05,20.842104,1.543657,0.13368
PARB,Pareto Bank,Financials,45.5,45.1,45.5,2,,3178.25,,,0.0177,0.1891,0.3152,46.63399999999999,8139529216.0,5.57,5.72,0.975683,0.784184,0.60012
PCIB,PCI Biotech Holding,Health care,60.0,60.0,60.4,9,,2235.95,,,-0.1167,-0.2203,1.1865,7.485,2098308352.0,-1.8430000000000002,-2.92,8.016032000000001,-0.266886,0.0
PSE,Petrolia,Energy,2.7,2.74,2.94,2,,159.66,,,-0.0493,-0.1,-0.1563,0.7140000000000001,179043984.0,0.09,,3.7815127,-0.016474000000000003,0.09061
PNOR,PetroNor E&P Limited,Energy,0.94,0.93,0.96,3,,913.37,,,-0.0683,-0.06860000000000001,0.044500000000000005,138.79,95990.0,78.64,,0.0067728227,,0.091639996
PGS,PGS,Energy,17.58,17.53,17.58,23,,5952.21,,,-0.06709999999999999,0.0192,-0.1226,1.882,7132161536.0,-0.212,0.07,9.404889,2.71252,-0.07703
PHLY,Philly Shipyard,Industrials,44.0,41.6,44.8,0,,532.75,,,0.0377,0.0304,0.5172,7.615,554055552.0,-1.594,,5.77807,,-0.6844
PHO,Photocure,Health care,96.3,96.0,96.3,17,LP,2097.39,,,0.2355,0.0726,1.069,7.638,2011587200.0,-1.044,1.25,12.608013,-0.16803900000000002,-0.105059996
PPG PREF,Pioneer Property Group,Real estate,101.0,100.0,101.0,0,,491.72,,,0.0,0.0,0.0454,,,,,,,
PLCS,Polarcus,Energy,1.12,1.09,1.12,3,,574.41,,,-0.1349,-0.1805,-0.121,0.17,865864512.0,-0.018000000000000002,-0.01,6.576471000000001,1.8451400000000002,-0.029790001
POL,Polaris Media,Communication services,38.6,36.6,38.8,0,,1882.27,,,-0.0153,0.0966,0.5888,47.868,2205988608.0,3.359,,0.8063842,0.216639,0.0858
PLT,poLight,Information technology,87.5,87.0,88.0,121,LP,710.2,,,0.7019,1.2577,2.3908,19.955,441815872.0,-7.2620000000000005,,4.3598094000000005,,0.0
PRS,Prosafe,Energy,2.34,2.3,2.34,16,,191.15,,,-0.6252,0.0604,-0.8533,0.027000000000000003,1398236032.0,-4.54,-0.95,86.64815,0.36985100000000004,-1.7741798999999998
PROTCT,Protector Forsikring,Financials,40.08,40.1,40.88,6,,3277.02,,,-0.2704,-0.2488,-0.2566,24.697,4170477056.0,-0.06,4.44,1.6228693,0.6350899999999999,-0.00105
QFR,Q-Free,Information technology,6.5,6.2,6.45,1,,579.95,,,0.0,-0.0441,-0.1096,4.511,864508736.0,-0.065,0.65,1.4409221,0.78995,-0.00588
QEC,Questerre Energy Corporation,Energy,1.71,1.71,1.77,19,,730.01,,,0.2352,0.1444,-0.0745,0.332,738139584.0,-0.038,0.16,5.138554,1.7908080000000002,0.45273
RAKP,RAK Petroleum,Energy,9.32,9.12,9.68,0,,1812.26,,,-0.1208,-0.2,-0.3572,2.94,4100275456.0,0.593,,3.1700678,0.93822,0.18273
REACH,Reach Subsea,Energy,1.38,1.33,1.4,0,,197.37,,,-0.1129,-0.1325,-0.3255,1.327,328826688.0,-0.125,0.1,1.0361718,0.502471,-0.02913
REC,REC Silicon,Information technology,4.55,4.52,4.55,598,,1273.18,,,0.3246,0.478,-0.3164,0.147,1294657152.0,-0.335,0.0,30.612246000000003,0.7915979999999999,-0.50536
RIVER-ME,River iGaming,Consumer discretionary,15.9,11.0,15.9,2,,302.37,,,0.06,-0.0062,-0.3375,,282719680.0,,,,,-2.16699
ROM,RomReal,Real estate,2.0,1.82,2.06,0,,82.64,,,-0.0741,-0.1304,,0.574,82735568.0,0.040999999999999995,,3.4843205999999998,-0.7075779999999999,0.0
SDSD,S.D. Standard Drilling,Energy,1.09,1.07,1.08,0,,624.99,,,-0.1903,-0.1963,-0.0398,0.207,598291968.0,0.017,0.02,5.241546,0.51565,0.86597
SAGA,Saga Tankers,Financials,0.99,0.97,1.03,0,,263.49,,,-0.1391,-0.161,-0.01,1.162,230850320.0,-0.28300000000000003,,0.8519793999999999,0.351729,-2.3383700000000003
SALM,SalMar,Consumer staples,447.7,447.3,448.5,31,,50555.56,,,-0.0415,0.002,0.0976,73.818,54760648704.0,26.429000000000002,28.73,6.0730443,-0.334431,0.24618
SALMON,Salmones Camanchaca,Consumer staples,67.2,67.6,69.0,0,,4435.2,,,-0.087,-0.003,-0.1941,3.142,4528369152.0,0.66,,21.38765,0.234864,0.14827
SADG,Sandnes Sparebank,Equity certificates,73.0,74.0,74.5,8,,1678.73,,,0.0963,0.1045,0.3244,128.91899999999998,9749624832.0,7.6979999999999995,6.03,0.5662470000000001,0.377265,0.46565
SAS NOK,SAS AB,Industrials,13.54,13.45,13.51,2,,5180.17,,,-0.0623,-0.061,-0.4014,,,,,,,
SATS,SATS,Consumer discretionary,27.16,27.16,27.4,22,,4617.2,,,0.1711,0.1775,,-0.971,8581078016.0,0.172,,,,0.0050799999999999994
SBANK,Sbanken,Financials,67.4,67.1,67.4,82,,7202.99,-0.0369,-0.0517,-0.0724,-0.0898,-0.136,62.118,28907571200.0,6.426,7.29,1.0753727,0.8888879999999999,0.42596999999999996
SSO,Scatec Solar,Utilities,172.8,172.6,173.0,88,,21718.06,,,0.4562,0.394,1.0353,24.604,32928509952.0,-0.312,1.67,7.023248,0.598846,-0.021540001
SCHA,Schibsted ser. A,Communication services,279.7,279.1,280.0,39,,29309.86,,,0.0394,0.055,0.2055,45.281000000000006,77907034112.0,2.718,8.56,6.181401,0.49258599999999997,0.03457
SCHB,Schibsted ser. B,Communication services,265.2,264.6,265.6,17,,34312.16,,,0.034300000000000004,0.0524,0.26890000000000003,45.281000000000006,73659596800.0,2.718,,5.8567615,0.49258599999999997,0.03457
SBX,SeaBird Exploration,Energy,0.43,0.42,0.43,13,LP,232.55,,,-0.3385,-0.2389,-0.7071,0.109,242094128.0,-0.040999999999999995,,3.9587157,3.263591,-0.35436999999999996
SDRL,Seadrill,Energy,13.33,13.28,13.46,8,,1332.79,,,-0.2089,-0.34979999999999994,-0.8128,18.559,7174980096.0,-13.897,-6.6,0.7182499,,-1.22844
SSG,Self Storage Group,Industrials,30.2,30.4,30.6,0,,2546.72,,,0.0596,0.06709999999999999,0.711,11.874,3267224064.0,1.165,0.88,2.5433722000000003,1.0,0.31954
SBO,Selvaag Bolig,Real estate,61.7,61.6,61.7,35,,5764.1,,,0.2319,0.1653,1.0662,36.338,6561093632.0,7.04,4.89,1.7062028999999999,,0.19428
SHLF,Shelf Drilling,Energy,19.0,18.35,19.85,0,,2587.38,,,-0.1364,0.0674,-0.5141,4.6080000000000005,3700117760.0,-1.06,-0.46,4.123264,0.292523,-0.22694999
SIOFF,Siem Offshore,Energy,1.15,1.15,1.39,0,,1074.95,,,-0.1154,-0.0873,-0.3503,0.43200000000000005,2143028608.0,-0.087,-0.02,2.6620369999999998,0.615321,-0.27688998
SKUE,Skue Sparebank,Equity certificates,184.0,178.0,185.0,0,LP,346.1,,,0.0824,0.0824,0.3773,575.341,954256000.0,21.346,18.82,0.31981033,0.116968,0.42544997
SOFTOX-ME,SoftOx Solutions,Health care,28.0,26.8,28.0,3,,217.03,,,-0.0075,-0.1307,,3.7260000000000004,116222400.0,-3.65,,7.514761,,0.0
SOGN,Sogn Sparebank,Equity certificates,106.0,106.0,109.0,0,LP,67.05,,,0.0291,-0.0093,0.0107,1411.6960000000001,-741660992.0,7.3660000000000005,,0.07508699,-0.096375,0.26904
SOLON,Solon Eiendom,Real estate,38.2,37.8,38.4,1,,2833.0,,,-0.0329,-0.0591,0.1139,15.540999999999999,5261194240.0,1.159,2.79,2.4580142000000005,-0.360122,0.05704
SOFF,Solstad Offshore,Energy,0.9,0.9,0.92,6,,263.43,0.011200000000000002,-0.0323,-0.1589,-0.0731,-0.4268,-9.13,31327604736.0,-17.517,-1.01,,1.9785830000000002,-1.01052
SBVG,SpareBank 1 BV,Equity certificates,42.3,42.0,42.3,2,LP,2665.22,,,0.0655,0.0682,0.2045,82.28,8899334144.0,4.83,4.12,0.5140982,0.327841,0.43312
NONG,SpareBank 1 Nord-Norge,Equity certificates,78.5,78.4,78.6,12,LP,7881.24,,,-0.0127,-0.0064,0.2176,139.183,33560961024.0,9.985,6.86,0.5640056999999999,0.26523800000000003,0.5284300000000001
SNOR,SpareBank 1 Nordvest,Equity certificates,120.0,118.0,120.0,1,,267.66,,,0.0442,0.0261,0.17620000000000002,959.937,2348512512.0,16.038,11.46,0.12500819999999999,0.038619,0.43717998
RING,SpareBank 1 Ringerike Hadeland,Equity certificates,238.0,230.0,240.0,0,,3724.8,,,-0.0083,0.0348,0.2539,237.269,6973193216.0,26.918000000000003,21.24,1.0030808,0.223228,0.48712003
MING,SpareBank 1 SMN,Equity certificates,102.8,102.6,102.8,13,,13347.12,0.0059,0.0,0.0019,0.0259,0.2176,151.981,33659394048.0,12.139000000000001,9.67,0.67640036,0.547775,0.42643002
SRBANK,SpareBank 1 SR-Bank,Financials,97.7,97.7,97.9,33,,24977.96,0.0005,-0.0136,-0.0393,-0.023,0.1007,97.137,143412772864.0,12.062999999999999,9.46,1.0078549,0.404448,0.49627
SOAG,SpareBank 1 Østfold Akershus,Equity certificates,260.0,256.0,260.0,2,LP,3220.92,,,0.0833,0.0833,0.3103,285.23400000000004,6191142912.0,30.49,24.01,0.9115323000000001,-0.18945599999999999,0.47787997
SPOL,SpareBank 1 Østlandet,Equity certificates,97.8,98.1,98.6,0,LP,11328.15,,,0.0295,0.0573,0.2056,136.303,48467152896.0,11.55,8.88,0.7175191,0.464188,0.45185003
MORG,Sparebanken Møre,Equity certificates,342.0,342.0,345.0,4,LP,3364.3,,,0.0789,0.0789,0.2335,706.7739999999999,31204702208.0,34.5,30.98,0.48388878,0.06919199999999999,0.45665002
SOR,Sparebanken Sør,Equity certificates,117.0,116.0,117.0,1,LP,1827.5,,,0.0541,0.0636,0.3282,835.25,58232078336.0,11.7,10.48,0.14007781,-0.19439800000000002,0.46603
SBTE,Sparebanken Telemark,Equity certificates,138.0,135.5,137.0,0,,1504.01,,,0.0698,0.06150000000000001,0.242,313.526,7419416576.0,15.338,,0.44015488,,0.42771998
SVEG,Sparebanken Vest,Equity certificates,70.2,69.6,70.2,4,LP,7533.77,0.0,0.0145,0.0572,0.1073,0.3889,189.041,101626748928.0,7.457000000000001,6.32,0.371348,0.110378,0.50133
SPOG,Sparebanken Øst,Equity certificates,56.0,55.4,55.8,2,,1160.95,0.0,-0.0106,-0.0106,0.0256,0.0332,195.835,23738546176.0,4.4,5.06,0.285955,0.073311,0.42578
SBLK,Star Bulk Carriers,Industrials,76.4,77.0,78.4,0,LP,6928.45,,,-0.2172,-0.2792,0.0234,16.178,9188684800.0,-0.303,,4.7224627,1.4814479999999999,-0.03578
SNI,Stolt-Nielsen,Industrials,117.0,114.0,117.0,3,,6262.28,,,-0.1,0.0263,0.1413,22.730999999999998,9206852608.0,0.34700000000000003,1.5,5.147156,0.9612850000000001,0.010329999999999999
STB,Storebrand,Financials,69.9,69.9,69.98,140,,32634.27,,,-0.0177,0.0142,0.1203,69.89399999999999,58318446592.0,6.962000000000001,5.68,1.0558847,0.713344,0.04917
STORM,Storm Real Estate,Real estate,2.86,2.86,3.18,0,,25.27,,,-0.1437,-0.1588,-0.4257,0.467,43420772.0,0.001,0.09,6.1241965,0.8912680000000001,0.00398
STRONG,StrongPoint,Information technology,12.7,12.4,12.6,2,LP,561.01,,,0.0917,0.0417,0.4292,5.642,646781888.0,0.475,1.1,2.2509747000000004,0.352553,0.018760001000000002
SUBC,Subsea 7,Energy,100.9,100.85,101.1,48,,30152.44,,,-0.07400000000000001,-0.04,0.0271,18.156,30399825920.0,0.29,0.25,5.5573916,1.2990110000000001,0.02377
SUNSB-ME,Sunndal Sparebank,Equity certificates,114.0,112.0,115.0,0,LP,154.15,,,-0.0087,-0.0087,0.0673,406.63199999999995,943521920.0,7.72,,0.2803518,,0.36046999999999996
SUSB-ME,Surnadal Sparebank,Equity certificates,114.0,114.0,115.0,0,LP,229.06,,,0.0179,0.0179,0.07400000000000001,500.126,1729229312.0,47.727,,0.22794256,,0.42123002
TEONE-ME,TargetEveryOne,Information technology,1.62,1.62,1.69,2,,194.12,,,-0.325,0.4862,-0.1243,,,,,,,
TRVX,Targovax,Health care,7.42,7.33,7.45,6,,564.0,0.0,0.016399999999999998,-0.2374,-0.153,-0.0659,5.233,425997408.0,-2.6430000000000002,-2.85,1.4179248,2.218286,0.0
TEAM,Team Tankers International,Industrials,5.4,5.4,5.65,0,,1094.72,,,-0.0609,0.0,-0.16920000000000002,1.675,1294598528.0,-0.379,-0.28,3.2238808,0.102773,-0.23075001
TECH,Techstep,Information technology,3.01,3.01,3.1,1,,490.01,,,-0.08539999999999999,-0.115,-0.1667,2.708,569564736.0,-0.39399999999999996,,1.1115215,-0.674273,-0.0582
TEL,Telenor,Communication services,161.2,160.9,161.05,249,,229333.29,,,0.0066,0.02,0.0276,26.730999999999998,361755934720.0,5.4,10.0,6.0304513,0.329489,0.06838
TGS,TGS-NOPEC Geophysical Company,Energy,237.8,237.2,237.9,61,,27861.76,,,-0.0974,-0.1086,-0.017,12.918,27759226880.0,1.5859999999999999,2.07,18.416162,1.030477,0.26136
SSC,The Scottish Salmon Company,Consumer staples,28.3,28.15,28.3,2,,5490.99,,,-0.0035,0.0,0.85,0.941,5470799872.0,0.183,10.13,30.074389,0.385502,0.15428
THIN,Thin Film Electronics,Information technology,1.96,1.93,1.96,11,,114.73,,,-0.1699,-0.17170000000000002,-0.8515,0.452,125842240.0,-1.2,-0.05,4.331858,1.793245,0.0
TIETOO,TietoEVRY,Information technology,312.4,310.8,312.4,5,,36942.4,0.0,0.0156,0.107,0.12539999999999998,,,23068346368.0,,,,0.406095,0.0636
TOM,Tomra Systems,Industrials,286.8,287.0,287.2,136,,42308.76,,,0.0929,0.0309,0.2511,33.625,44752601088.0,5.34,5.73,8.5353155,0.5082369999999999,0.08534
TOTG,Totens Sparebank,Equity certificates,143.0,143.0,145.0,0,LP,875.81,,,0.006999999999999999,0.0288,0.201,307.60900000000004,3964608000.0,16.121,14.88,0.46487585,0.145799,0.4621
TRE,Treasure,Industrials,13.6,13.65,13.8,0,,2955.76,,,-0.0073,-0.0037,0.0472,2.592,2952208896.0,0.22,,5.246914,0.808668,3.4989002
TYSB-ME,Tysnes Sparebank,Equity certificates,121.0,117.0,124.0,0,LP,183.57,,,0.0083,-0.008199999999999999,0.1245,237.484,648902016.0,22.076,,0.509508,0.151305,0.39490002
ULTIMO,Ultimovacs,Health care,55.8,55.6,56.0,22,,1554.61,,,0.1423,0.4133,,16.77,1218456320.0,-2.4290000000000003,,3.3392962999999996,,0.0
VEI,Veidekke,Industrials,118.4,117.4,118.3,17,,15978.82,,,-0.029900000000000006,-0.0218,0.3604,34.063,16925333504.0,4.6,8.04,3.4465550000000005,0.130148,0.01695
VISTIN,Vistin Pharma,Health care,7.4,7.4,7.66,0,,328.15,,,-0.2308,-0.28850000000000003,0.0278,9.203,43531816.0,-0.043,1.17,0.8040856,0.6952,-0.00909
VVL,Voss Veksel- og Landmandsbank,Financials,160.0,160.0,162.0,0,LP,352.63,,,0.039,0.0256,0.1036,257.078,1401835008.0,21.05,18.25,0.6223791999999999,0.214991,0.42935002
VOW,Vow,Industrials,31.0,30.9,31.0,13,LP,3303.47,-0.0064,-0.0634,-0.0828,0.0333,5.2877,1.037,3059228928.0,0.304,,29.893927,1.186985,0.080129996
WALWIL,Wallenius Wilhelmsen,Industrials,21.92,21.7,21.82,26,,9256.92,,,-0.2309,-0.0018,-0.252,6.341,13628181504.0,0.22,0.47,3.456868,1.63509,0.023790000000000002
WSTEP,Webstep,Information technology,23.0,22.8,23.4,3,,613.49,,,-0.0583,-0.0661,-0.0353,14.292,599200000.0,1.36,2.26,1.6092918999999999,,0.05466
WWI,Wilh. Wilhelmsen Holding ser. A,Industrials,155.0,155.5,158.5,0,,5270.0,,,-0.0882,-0.0606,0.0606,40.061,8085612544.0,1.508,2.77,3.8690995999999998,1.270181,0.083730005
WWIB,Wilh. Wilhelmsen Holding ser. B,Industrials,157.5,157.5,160.5,0,,1666.35,,,-0.0735,-0.0455,0.099,40.061,8062410752.0,1.508,,3.9315045,1.270181,0.083730005
WILS,Wilson,Industrials,20.8,19.6,21.6,0,,912.29,,,0.0196,0.0,-0.0048,2.9989999999999997,912291776.0,0.273,,6.9356446,0.965403,0.06379
WRE-ME,WR Entertainment,Communication services,0.75,,,0,,1.3,,,,,,,,,,,,
XXL,XXL,Consumer discretionary,11.87,11.92,11.98,141,,1967.6,,,-0.1131,-0.2746,-0.5992999999999999,24.971,5957102592.0,-2.101,3.04,0.4845621,1.331136,-0.033030000000000004
YAR,Yara International,Materials,380.4,380.2,380.5,96,,103103.85,,,0.0863,0.0405,0.1265,32.578,107368620032.0,2.2,3.07,11.682732000000001,0.849258,0.04659
ZAL,Zalaris,Industrials,33.0,32.5,33.4,0,,647.49,,,0.20440000000000005,0.1957,0.2222,4.768,1085949056.0,-0.34700000000000003,1.19,6.9211407000000005,0.788303,-0.01036
ZENA-ME,Zenith Energy,Energy,0.17,0.16,0.17,1,LP,86.2,,,-0.4742,-0.2383,-0.3967,,65341672.0,,,,1.597464,-1.6545400000000001
ZWIPE-ME,Zwipe,Information technology,5.8,5.8,5.9,2,,148.05,,,0.214,0.1132,-0.6776000000000001,5.02,18801070.0,-4.9110000000000005,,1.1553786,,0.0
